layer_name,l2_distance,num_params,round,tag
layer3.1.bn2.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer4.0.conv1.weight,9.485795974731445,1179648,3,oracle_vs_full
layer4.0.bn1.weight,6.589771270751953,512,3,oracle_vs_full
layer4.0.bn1.bias,0.7219438552856445,512,3,oracle_vs_full
layer4.0.bn1.running_mean,13.283677101135254,512,3,oracle_vs_full
layer4.0.bn1.running_var,19.452035903930664,512,3,oracle_vs_full
layer4.0.bn1.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer4.0.conv2.weight,11.582985877990723,2359296,3,oracle_vs_full
layer4.0.bn2.weight,6.307079792022705,512,3,oracle_vs_full
layer4.0.bn2.bias,0.7435877919197083,512,3,oracle_vs_full
layer4.0.bn2.running_mean,5.064126014709473,512,3,oracle_vs_full
layer4.0.bn2.running_var,10.373916625976562,512,3,oracle_vs_full
layer4.0.bn2.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer4.0.downsample.0.weight,7.259729862213135,131072,3,oracle_vs_full
layer4.0.downsample.1.weight,6.292638301849365,512,3,oracle_vs_full
layer4.0.downsample.1.bias,0.7435877919197083,512,3,oracle_vs_full
layer4.0.downsample.1.running_mean,10.540914535522461,512,3,oracle_vs_full
layer4.0.downsample.1.running_var,23.458812713623047,512,3,oracle_vs_full
layer4.0.downsample.1.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer4.1.conv1.weight,11.419554710388184,2359296,3,oracle_vs_full
layer4.1.bn1.weight,6.580352783203125,512,3,oracle_vs_full
layer4.1.bn1.bias,0.5109115839004517,512,3,oracle_vs_full
layer4.1.bn1.running_mean,5.374710559844971,512,3,oracle_vs_full
layer4.1.bn1.running_var,9.950761795043945,512,3,oracle_vs_full
layer4.1.bn1.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer4.1.conv2.weight,11.229711532592773,2359296,3,oracle_vs_full
layer4.1.bn2.weight,5.617825984954834,512,3,oracle_vs_full
layer4.1.bn2.bias,0.7717199921607971,512,3,oracle_vs_full
layer4.1.bn2.running_mean,6.419336795806885,512,3,oracle_vs_full
layer4.1.bn2.running_var,7.846670627593994,512,3,oracle_vs_full
layer4.1.bn2.num_batches_tracked,7426.0,1,3,oracle_vs_full
fc.weight,10.439397811889648,102400,3,oracle_vs_full
